zip,income,year
62434,38452.0,2020
62436,20179.0,2020
62438,29100.0,2020
62439,27800.0,2020
62440,27038.0,2020
62441,37639.0,2020
62442,25069.0,2020
62443,28805.0,2020
62444,18529.0,2020
62445,28859.0,2020
62446,30469.0,2020
62447,31295.0,2020
62448,28917.0,2020
62449,26288.0,2020
62450,28514.0,2020
62451,26939.0,2020
62452,25781.0,2020
62454,26439.0,2020
62458,23859.0,2020
62459,26875.0,2020
62460,29048.0,2020
62461,31983.0,2020
62462,30702.0,2020
62463,28795.0,2020
62465,35506.0,2020
62466,21447.0,2020
62467,37311.0,2020
62468,32609.0,2020
62469,25337.0,2020
62471,24194.0,2020
62473,28264.0,2020
62474,28621.0,2020
62475,,2020
62476,30122.0,2020
62477,29583.0,2020
62478,33393.0,2020
62479,31471.0,2020
62480,23207.0,2020
62481,22895.0,2020
62501,36203.0,2020
62510,28456.0,2020
62512,32470.0,2020
62513,37059.0,2020
62514,41290.0,2020
62515,36014.0,2020
62517,34107.0,2020
62518,35000.0,2020
62519,42721.0,2020
62520,35250.0,2020
62521,31761.0,2020
62522,26317.0,2020
62523,9729.0,2020
62526,25642.0,2020
62530,34583.0,2020
62531,40198.0,2020
62532,,2020
62533,42760.0,2020
62534,35274.0,2020
62535,48675.0,2020
62536,65625.0,2020
62537,26250.0,2020
62538,25395.0,2020
62539,32917.0,2020
62540,31922.0,2020
62541,10833.0,2020
62543,33750.0,2020
62544,34408.0,2020
62545,41694.0,2020
62546,36037.0,2020
62547,31091.0,2020
62548,37132.0,2020
62549,40957.0,2020
62550,33893.0,2020
62551,39762.0,2020
62553,36406.0,2020
62554,43456.0,2020
62555,34167.0,2020
62556,30769.0,2020
62557,27669.0,2020
62558,38494.0,2020
62560,33942.0,2020
62561,33487.0,2020
62563,48593.0,2020
62565,29260.0,2020
62567,32632.0,2020
62568,31670.0,2020
62570,35673.0,2020
62571,35141.0,2020
62572,40455.0,2020
62573,34514.0,2020
62601,,2020
62610,28750.0,2020
62611,37215.0,2020
62612,38347.0,2020
62613,47375.0,2020
62615,35519.0,2020
62617,26140.0,2020
62618,26938.0,2020
62621,33750.0,2020
62622,,2020
62624,24464.0,2020
62625,43750.0,2020
62626,27946.0,2020
62627,34271.0,2020
62628,32750.0,2020
62629,48898.0,2020
62630,32235.0,2020
62631,21500.0,2020
62633,21746.0,2020
62634,41686.0,2020
62635,36339.0,2020
62638,40366.0,2020
62639,29375.0,2020
62640,26917.0,2020
62642,33219.0,2020
62643,33895.0,2020
62644,25286.0,2020
62649,34276.0,2020
62650,27563.0,2020
62655,22167.0,2020
62656,27105.0,2020
62661,29597.0,2020
62663,33750.0,2020
62664,29265.0,2020
62665,27123.0,2020
62666,37574.0,2020
62667,33125.0,2020
62668,24055.0,2020
62670,39821.0,2020
62671,36827.0,2020
62672,17679.0,2020
62673,24500.0,2020
62674,20684.0,2020
62675,41424.0,2020
62677,38594.0,2020
62681,31170.0,2020
62682,35724.0,2020
62684,52241.0,2020
62685,31329.0,2020
62688,29167.0,2020
62689,29792.0,2020
62690,32396.0,2020
62691,33864.0,2020
62692,30612.0,2020
62693,43920.0,2020
62694,30880.0,2020
62695,26250.0,2020
62701,14836.0,2020
62702,27208.0,2020
62703,24216.0,2020
62704,34708.0,2020
62707,43441.0,2020
62711,57567.0,2020
62712,49897.0,2020
62801,26966.0,2020
62803,36534.0,2020
62806,31124.0,2020
62807,33182.0,2020
62808,32500.0,2020
62809,32019.0,2020
62810,33906.0,2020
62811,17656.0,2020
62812,27556.0,2020
62814,28456.0,2020
62815,29375.0,2020
62816,31096.0,2020
62817,25679.0,2020
62818,31912.0,2020
62819,25192.0,2020
62820,21932.0,2020
62821,26001.0,2020
62822,19167.0,2020
62823,31642.0,2020
62824,28558.0,2020
62825,17955.0,2020
62827,30378.0,2020
62828,37181.0,2020
62829,,2020
62830,31359.0,2020
62831,26023.0,2020
62832,28025.0,2020
62833,34688.0,2020
62835,18806.0,2020
62836,36071.0,2020
62837,31004.0,2020
62838,24083.0,2020
62839,29589.0,2020
62841,14432.0,2020
62842,22875.0,2020
62843,14613.0,2020
62844,25372.0,2020
62846,20019.0,2020
62848,30000.0,2020
62849,32102.0,2020
62850,33036.0,2020
62851,31250.0,2020
62852,23333.0,2020
62853,32794.0,2020
62854,27321.0,2020
62856,26818.0,2020
62858,29643.0,2020
62859,28260.0,2020
62860,43750.0,2020
62861,18750.0,2020
62862,26875.0,2020
62863,27737.0,2020
62864,27480.0,2020
62865,31435.0,2020
62867,19018.0,2020
62868,35372.0,2020
62869,27261.0,2020
62870,25799.0,2020
62871,37898.0,2020
62872,28289.0,2020
62874,21726.0,2020
62875,26843.0,2020
62876,26000.0,2020
62877,28125.0,2020
62878,36964.0,2020
62879,,2020
62880,29853.0,2020
62881,30413.0,2020
62882,25261.0,2020
62883,37917.0,2020
62884,32054.0,2020
62885,26518.0,2020
62886,28304.0,2020
62887,42750.0,2020
62888,31000.0,2020
62889,25594.0,2020
62890,29317.0,2020
62891,23008.0,2020
62892,28125.0,2020
62893,30205.0,2020
62894,32941.0,2020
62895,26447.0,2020
62896,21064.0,2020
62897,23500.0,2020
62898,35509.0,2020
62899,25815.0,2020
62901,19871.0,2020
62902,26446.0,2020
62903,21129.0,2020
62905,22500.0,2020
62906,28945.0,2020
62907,32063.0,2020
62908,33511.0,2020
62910,24250.0,2020
62912,24453.0,2020
62914,19053.0,2020
62915,26336.0,2020
62916,24223.0,2020
62917,25612.0,2020
62918,33098.0,2020
62919,24110.0,2020
62920,31141.0,2020
62921,14048.0,2020
62922,30077.0,2020
62923,28056.0,2020
62924,27221.0,2020
62926,32500.0,2020
62927,21042.0,2020
62928,14605.0,2020
62930,24152.0,2020
62931,25845.0,2020
62932,21686.0,2020
62933,31993.0,2020
62934,27083.0,2020
62935,30128.0,2020
62938,27510.0,2020
62939,34761.0,2020
62940,,2020
62941,26493.0,2020
62942,26908.0,2020
62943,26477.0,2020
62946,25757.0,2020
62947,41705.0,2020
62948,26367.0,2020
62949,22768.0,2020
62950,,2020
62951,25497.0,2020
62952,26835.0,2020
62953,18375.0,2020
62954,36603.0,2020
62956,20769.0,2020
62957,22625.0,2020
62958,33630.0,2020
62959,30524.0,2020
62960,24170.0,2020
62961,,2020
62962,,2020
62963,20787.0,2020
62964,23640.0,2020
62965,19722.0,2020
62966,27003.0,2020
62967,19094.0,2020
62969,21750.0,2020
62970,27115.0,2020
62972,38043.0,2020
62974,31607.0,2020
62975,56250.0,2020
62976,30000.0,2020
62977,30750.0,2020
62979,31743.0,2020
62982,15957.0,2020
62983,21736.0,2020
62984,22416.0,2020
62985,28264.0,2020
62987,28807.0,2020
62988,23609.0,2020
62990,27446.0,2020
62992,20625.0,2020
62994,34792.0,2020
62995,25206.0,2020
62996,29375.0,2020
62997,31500.0,2020
62998,49265.0,2020
62999,21250.0,2020
63673,30030.0,2020
60002,44811.0,2021
60004,54761.0,2021
60005,51057.0,2021
60007,46846.0,2021
60008,40125.0,2021
60010,63928.0,2021
60012,57981.0,2021
60013,44317.0,2021
60014,43351.0,2021
60015,69354.0,2021
60016,39143.0,2021
60018,31569.0,2021
60020,35452.0,2021
60021,42491.0,2021
60022,77766.0,2021
60025,49677.0,2021
60026,63341.0,2021
60029,92708.0,2021
60030,47807.0,2021
60031,46754.0,2021
60033,30804.0,2021
60034,29766.0,2021
60035,68925.0,2021
60040,32061.0,2021
60041,40371.0,2021
60042,40263.0,2021
60043,114188.0,2021
60044,61170.0,2021
60045,64625.0,2021
60046,48531.0,2021
60047,63124.0,2021
60048,62143.0,2021
60050,39898.0,2021
60051,46109.0,2021
60053,43572.0,2021
60056,44755.0,2021
60060,42835.0,2021
60061,51075.0,2021
60062,56328.0,2021
60064,21796.0,2021
60067,55789.0,2021
60068,59438.0,2021
60069,58279.0,2021
60070,40041.0,2021
60071,41168.0,2021
60072,52321.0,2021
60073,35747.0,2021
60074,38931.0,2021
60075,,2021
60076,43353.0,2021
60077,32480.0,2021
60081,49980.0,2021
60083,44713.0,2021
60084,44170.0,2021
60085,28232.0,2021
60087,32968.0,2021
60088,20736.0,2021
60089,60864.0,2021
60090,36887.0,2021
60091,79740.0,2021
60093,84126.0,2021
60096,40764.0,2021
60097,42652.0,2021
60098,37261.0,2021
60099,30299.0,2021
60101,34041.0,2021
60102,48787.0,2021
60103,48234.0,2021
60104,30766.0,2021
60106,36385.0,2021
60107,36311.0,2021
60108,43289.0,2021
60109,40521.0,2021
60110,31958.0,2021
60111,,2021
60112,40093.0,2021
60113,32321.0,2021
60115,22385.0,2021
60118,44747.0,2021
60119,53406.0,2021
60120,32752.0,2021
60123,33770.0,2021
60124,55886.0,2021
60126,53910.0,2021
60129,45313.0,2021
60130,44904.0,2021
60131,32315.0,2021
60133,35185.0,2021
60134,58421.0,2021
60135,34561.0,2021
60136,59183.0,2021
60137,56364.0,2021
60139,36680.0,2021
60140,42488.0,2021
60141,14276.0,2021
60142,41328.0,2021
60143,54197.0,2021
60144,29063.0,2021
60145,43770.0,2021
60146,34083.0,2021
60148,44913.0,2021
60150,35395.0,2021
60151,48214.0,2021
60152,37806.0,2021
60153,28425.0,2021
60154,46218.0,2021
60155,34080.0,2021
60156,45382.0,2021
60157,42318.0,2021
60160,31685.0,2021
60162,31969.0,2021
60163,32515.0,2021
60164,32922.0,2021
60165,27144.0,2021
60169,38196.0,2021
60171,32652.0,2021
60172,43656.0,2021
60173,59956.0,2021
60174,45183.0,2021
60175,59721.0,2021
60176,34924.0,2021
60177,44241.0,2021
60178,39694.0,2021
60180,44288.0,2021
60181,37030.0,2021
60183,,2021
60184,60913.0,2021
60185,34596.0,2021
60187,45043.0,2021
60188,41438.0,2021
60189,53907.0,2021
60190,59555.0,2021
60191,36610.0,2021
60192,58524.0,2021
60193,43883.0,2021
60194,44528.0,2021
60195,53995.0,2021
60201,35276.0,2021
60202,48406.0,2021
60203,60781.0,2021
60208,4500.0,2021
60301,69365.0,2021
60302,54666.0,2021
60304,59872.0,2021
60305,65009.0,2021
60401,36719.0,2021
60402,33903.0,2021
60403,33641.0,2021
60404,44171.0,2021
60406,28014.0,2021
60407,31915.0,2021
60408,37520.0,2021
60409,29249.0,2021
60410,47022.0,2021
60411,27917.0,2021
60415,34818.0,2021
60416,42315.0,2021
60417,38192.0,2021
60418,32917.0,2021
60419,26380.0,2021
60420,33534.0,2021
60421,43750.0,2021
60422,60700.0,2021
60423,53047.0,2021
60424,35000.0,2021
60425,30216.0,2021
60426,22751.0,2021
60428,25293.0,2021
60429,34848.0,2021
60430,42091.0,2021
60431,43885.0,2021
60432,27153.0,2021
60433,26696.0,2021
60435,34440.0,2021
60436,27918.0,2021
60437,43333.0,2021
60438,35579.0,2021
60439,48931.0,2021
60440,35470.0,2021
60441,38439.0,2021
60442,48460.0,2021
60443,44013.0,2021
60444,41211.0,2021
60445,37419.0,2021
60446,34714.0,2021
60447,45559.0,2021
60448,45050.0,2021
60449,43100.0,2021
60450,39216.0,2021
60451,52593.0,2021
60452,37745.0,2021
60453,38560.0,2021
60455,30555.0,2021
60456,31744.0,2021
60457,35684.0,2021
60458,28921.0,2021
60459,33349.0,2021
60460,33458.0,2021
60461,39706.0,2021
60462,42850.0,2021
60463,46633.0,2021
60464,51671.0,2021
60465,38541.0,2021
60466,34503.0,2021
60467,45292.0,2021
60468,37423.0,2021
60469,22355.0,2021
60470,35592.0,2021
60471,37239.0,2021
60472,21884.0,2021
60473,34431.0,2021
60474,47750.0,2021
60475,29279.0,2021
60476,34088.0,2021
60477,42653.0,2021
60478,33228.0,2021
60479,34583.0,2021
60480,45109.0,2021
60481,36129.0,2021
60482,30872.0,2021
60484,30885.0,2021
60487,51623.0,2021
60490,55030.0,2021
60491,48296.0,2021
60501,27312.0,2021
60502,64723.0,2021
60503,50871.0,2021
60504,44449.0,2021
60505,27640.0,2021
60506,31150.0,2021
60510,48774.0,2021
60511,59792.0,2021
60512,43025.0,2021
60513,48816.0,2021
60514,58741.0,2021
60515,50841.0,2021
60516,52194.0,2021
60517,44353.0,2021
60518,31033.0,2021
60519,47500.0,2021
60520,42025.0,2021
60521,87909.0,2021
60523,56038.0,2021
60525,47864.0,2021
60526,54663.0,2021
60527,55094.0,2021
60530,33125.0,2021
60531,29444.0,2021
60532,53342.0,2021
60534,34693.0,2021
60536,62679.0,2021
60537,47045.0,2021
60538,39444.0,2021
60539,,2021
60540,55966.0,2021
60541,42204.0,2021
60542,44788.0,2021
60543,48797.0,2021
60544,47120.0,2021
60545,38763.0,2021
60546,45829.0,2021
60548,32123.0,2021
60549,36411.0,2021
60550,35952.0,2021
60551,29518.0,2021
60552,50154.0,2021
60553,37604.0,2021
60554,46211.0,2021
60555,44531.0,2021
60556,36691.0,2021
60557,32256.0,2021
60558,82159.0,2021
60559,42903.0,2021
60560,51614.0,2021
60561,44962.0,2021
60563,55157.0,2021
60564,69005.0,2021
60565,61631.0,2021
60585,62967.0,2021
60586,45524.0,2021
60601,90844.0,2021
60602,161786.0,2021
60603,75192.0,2021
60604,45688.0,2021
60605,74895.0,2021
60606,102996.0,2021
60607,65801.0,2021
60608,30430.0,2021
60609,26064.0,2021
60610,71950.0,2021
60611,86354.0,2021
60612,30974.0,2021
60613,60477.0,2021
60614,72964.0,2021
60615,37209.0,2021
60616,38486.0,2021
60617,27155.0,2021
60618,48184.0,2021
60619,27359.0,2021
60620,24620.0,2021
60621,18115.0,2021
60622,62486.0,2021
60623,22922.0,2021
60624,19978.0,2021
60625,37386.0,2021
60626,31786.0,2021
60628,26431.0,2021
60629,25793.0,2021
60630,42435.0,2021
60631,57402.0,2021
60632,26417.0,2021
60633,30892.0,2021
60634,35044.0,2021
60636,21175.0,2021
60637,21397.0,2021
60638,39430.0,2021
60639,25967.0,2021
60640,44299.0,2021
60641,34973.0,2021
60642,70855.0,2021
60643,36378.0,2021
60644,20635.0,2021
60645,31790.0,2021
60646,47575.0,2021
60647,50039.0,2021
60649,28482.0,2021
60651,25559.0,2021
60652,31304.0,2021
60653,26899.0,2021
60654,93082.0,2021
60655,58784.0,2021
60656,45202.0,2021
60657,66334.0,2021
60659,29880.0,2021
60660,35402.0,2021
60661,96629.0,2021
60706,40748.0,2021
60707,35107.0,2021
60712,41208.0,2021
60714,31622.0,2021
60803,36256.0,2021
60804,29246.0,2021
60805,43317.0,2021
60827,23479.0,2021
60901,27196.0,2021
60910,30739.0,2021
60911,37045.0,2021
60912,24957.0,2021
60913,35213.0,2021
60914,32094.0,2021
60915,27374.0,2021
60917,40750.0,2021
60918,34792.0,2021
60919,42578.0,2021
60920,,2021
60921,28496.0,2021
60922,35286.0,2021
60924,32273.0,2021
60926,32019.0,2021
60927,36367.0,2021
60928,30417.0,2021
60929,31875.0,2021
60930,25819.0,2021
60931,20000.0,2021
60932,84069.0,2021
60933,30000.0,2021
60934,33281.0,2021
60935,42143.0,2021
60936,31117.0,2021
60938,28720.0,2021
60939,,2021
60940,37472.0,2021
60941,42467.0,2021
60942,25197.0,2021
60945,32083.0,2021
60946,35417.0,2021
60948,33807.0,2021
60949,31406.0,2021
60950,34317.0,2021
60951,36818.0,2021
60952,29167.0,2021
60953,30476.0,2021
60954,29528.0,2021
60955,32063.0,2021
60956,25536.0,2021
60957,33245.0,2021
60958,22817.0,2021
60959,25900.0,2021
60960,32721.0,2021
60961,38897.0,2021
60962,26146.0,2021
60963,25845.0,2021
60964,32681.0,2021
60966,24315.0,2021
60967,,2021
60968,33750.0,2021
60969,34821.0,2021
60970,23980.0,2021
60973,17281.0,2021
60974,26528.0,2021
61001,34524.0,2021
61006,30000.0,2021
61007,42500.0,2021
61008,31168.0,2021
61010,39919.0,2021
61011,49599.0,2021
61012,33248.0,2021
61013,31203.0,2021
61014,31375.0,2021
61015,32054.0,2021
61016,40969.0,2021
61018,32750.0,2021
61019,38661.0,2021
61020,37404.0,2021
61021,32105.0,2021
61024,32691.0,2021
61025,33421.0,2021
61027,30563.0,2021
61028,32060.0,2021
61030,31271.0,2021
61031,26649.0,2021
61032,27012.0,2021
61036,38438.0,2021
61037,40809.0,2021
61038,25000.0,2021
61039,39318.0,2021
61041,31386.0,2021
61042,26989.0,2021
61043,18672.0,2021
61044,33500.0,2021
61046,35696.0,2021
61047,34099.0,2021
61048,33114.0,2021
61049,25326.0,2021
61050,,2021
61051,33375.0,2021
61052,30132.0,2021
61053,30605.0,2021
61054,29525.0,2021
61057,68828.0,2021
61059,24150.0,2021
61060,34016.0,2021
61061,39023.0,2021
61062,33482.0,2021
61063,36514.0,2021
61064,35690.0,2021
61065,40929.0,2021
61067,32148.0,2021
61068,29972.0,2021
61070,38906.0,2021
61071,30929.0,2021
61072,42064.0,2021
61073,44908.0,2021
61074,22910.0,2021
61075,32284.0,2021
61077,,2021
61078,30977.0,2021
61079,24583.0,2021
61080,33816.0,2021
61081,30754.0,2021
61084,39236.0,2021
61085,29032.0,2021
61087,31484.0,2021
61088,42170.0,2021
61089,37614.0,2021
61091,,2021
61101,24109.0,2021
61102,23230.0,2021
61103,26803.0,2021
61104,20038.0,2021
61107,38585.0,2021
61108,28168.0,2021
61109,30306.0,2021
61111,31951.0,2021
61112,24023.0,2021
61114,39306.0,2021
61115,32543.0,2021
61201,26913.0,2021
61230,36447.0,2021
61231,31971.0,2021
61232,39500.0,2021
61233,40156.0,2021
61234,35500.0,2021
61235,37697.0,2021
61236,23571.0,2021
61237,,2021
61238,32425.0,2021
61239,20714.0,2021
61240,42865.0,2021
61241,35329.0,2021
61242,40523.0,2021
61243,40750.0,2021
61244,30410.0,2021
61250,40861.0,2021
61251,31111.0,2021
61252,34401.0,2021
61254,41055.0,2021
61256,45349.0,2021
61257,32993.0,2021
61258,,2021
61259,44632.0,2021
61260,21575.0,2021
61261,28717.0,2021
61262,32219.0,2021
61263,29509.0,2021
61264,39470.0,2021
61265,33207.0,2021
61270,35946.0,2021
61272,32010.0,2021
61273,45121.0,2021
61274,42500.0,2021
61275,39858.0,2021
61276,43854.0,2021
61277,34013.0,2021
61278,39844.0,2021
61279,34167.0,2021
61281,40010.0,2021
61282,36676.0,2021
61283,27515.0,2021
61284,51321.0,2021
61285,29048.0,2021
61301,28323.0,2021
61310,33081.0,2021
61311,37813.0,2021
61312,38056.0,2021
61313,45000.0,2021
61314,34196.0,2021
61315,27273.0,2021
61316,33594.0,2021
61317,25761.0,2021
61318,32297.0,2021
61319,32972.0,2021
61320,31065.0,2021
61321,33942.0,2021
61322,34427.0,2021
61323,30882.0,2021
61324,36111.0,2021
61325,34719.0,2021
61326,31517.0,2021
61327,39153.0,2021
61328,21154.0,2021
61329,36406.0,2021
61330,35417.0,2021
61331,,2021
61332,21250.0,2021
61333,42969.0,2021
61334,45938.0,2021
61335,27353.0,2021
61336,34464.0,2021
61337,26089.0,2021
61338,35547.0,2021
61340,39167.0,2021
61341,34179.0,2021
61342,34368.0,2021
61344,25208.0,2021
61345,37875.0,2021
61346,31250.0,2021
61348,33104.0,2021
61349,39148.0,2021
61350,34419.0,2021
61353,30595.0,2021
61354,34942.0,2021
61356,31480.0,2021
61358,30625.0,2021
61359,33611.0,2021
61360,37349.0,2021
61361,32179.0,2021
61362,26027.0,2021
61363,31806.0,2021
61364,29650.0,2021
61367,45739.0,2021
61368,28980.0,2021
61369,30000.0,2021
61370,38333.0,2021
61371,109931.0,2021
61372,40313.0,2021
61373,43777.0,2021
61374,,2021
61375,40452.0,2021
61376,26125.0,2021
61377,26760.0,2021
61378,40938.0,2021
61379,35826.0,2021
61401,23284.0,2021
61402,,2021
61410,27634.0,2021
61411,34135.0,2021
61412,35688.0,2021
61413,39485.0,2021
61414,31809.0,2021
61415,31250.0,2021
61416,16458.0,2021
61417,27386.0,2021
61418,38281.0,2021
61419,28750.0,2021
61420,30375.0,2021
61421,30656.0,2021
61422,28481.0,2021
61423,36620.0,2021
61424,24583.0,2021
61425,22201.0,2021
61426,30398.0,2021
61427,31915.0,2021
61428,39125.0,2021
61430,41028.0,2021
61431,26848.0,2021
61432,37016.0,2021
61433,22344.0,2021
61434,31106.0,2021
61435,26429.0,2021
61436,42917.0,2021
61437,34531.0,2021
61438,31442.0,2021
61439,26250.0,2021
61440,33438.0,2021
61441,32364.0,2021
61442,27734.0,2021
61443,23542.0,2021
61447,51141.0,2021
61448,32788.0,2021
61449,34688.0,2021
61450,30675.0,2021
61451,34167.0,2021
61452,36000.0,2021
61453,31776.0,2021
61454,26131.0,2021
61455,19414.0,2021
61458,36838.0,2021
61459,38214.0,2021
61460,28750.0,2021
61462,27739.0,2021
61465,34325.0,2021
61466,43125.0,2021
61467,39839.0,2021
61468,,2021
61469,25180.0,2021
61470,28214.0,2021
61471,32083.0,2021
61472,35208.0,2021
61473,29360.0,2021
61474,25625.0,2021
61475,43125.0,2021
61476,32639.0,2021
61477,29938.0,2021
61478,,2021
61479,55875.0,2021
61480,33513.0,2021
61482,32009.0,2021
61483,29400.0,2021
61484,26971.0,2021
61485,30458.0,2021
61486,39397.0,2021
61488,30644.0,2021
61489,39138.0,2021
61490,33214.0,2021
61491,32340.0,2021
61501,27283.0,2021
61516,46912.0,2021
61517,42294.0,2021
61519,25250.0,2021
61520,26987.0,2021
61523,33908.0,2021
61524,33702.0,2021
61525,66574.0,2021
61526,27604.0,2021
61528,77308.0,2021
61529,40133.0,2021
61530,28993.0,2021
61531,36321.0,2021
61532,28100.0,2021
61533,31518.0,2021
61534,40154.0,2021
61535,35365.0,2021
61536,38010.0,2021
61537,30917.0,2021
61539,36875.0,2021
61540,29951.0,2021
61541,37917.0,2021
61542,35974.0,2021
61543,24063.0,2021
61544,50227.0,2021
61545,42321.0,2021
61546,35880.0,2021
61547,51272.0,2021
61548,46097.0,2021
61550,43656.0,2021
61552,,2021
61553,27743.0,2021
61554,32539.0,2021
61559,28868.0,2021
61560,27083.0,2021
61561,38490.0,2021
61562,41458.0,2021
61563,21167.0,2021
61564,31199.0,2021
61565,37991.0,2021
61567,40718.0,2021
61568,37167.0,2021
61569,45294.0,2021
61570,29263.0,2021
61571,40886.0,2021
61572,28638.0,2021
61602,22500.0,2021
61603,22715.0,2021
61604,27140.0,2021
61605,18623.0,2021
61606,18152.0,2021
61607,37805.0,2021
61610,30531.0,2021
61611,36531.0,2021
61614,39799.0,2021
61615,47147.0,2021
61616,34425.0,2021
61625,6016.0,2021
61701,29843.0,2021
61704,50077.0,2021
61705,57241.0,2021
61720,31818.0,2021
61721,36691.0,2021
61722,32917.0,2021
61723,41125.0,2021
61724,39815.0,2021
61725,50903.0,2021
61726,31767.0,2021
61727,30224.0,2021
61728,35972.0,2021
61729,36071.0,2021
61730,29375.0,2021
61731,30625.0,2021
61732,41181.0,2021
61733,42039.0,2021
61734,32384.0,2021
61735,35455.0,2021
61736,54276.0,2021
61737,36944.0,2021
61738,35122.0,2021
61739,34644.0,2021
61740,40365.0,2021
61741,37700.0,2021
61742,49766.0,2021
61743,42981.0,2021
61744,33214.0,2021
61745,47903.0,2021
61747,40313.0,2021
61748,49262.0,2021
61749,38240.0,2021
61750,,2021
61751,38750.0,2021
61752,39054.0,2021
61753,42868.0,2021
61754,41504.0,2021
61755,43701.0,2021
61756,35550.0,2021
61759,31005.0,2021
61760,33105.0,2021
61761,27197.0,2021
61764,31660.0,2021
61769,29550.0,2021
61770,32583.0,2021
61771,42500.0,2021
61772,27578.0,2021
61773,31125.0,2021
61774,43871.0,2021
61775,26767.0,2021
61776,58214.0,2021
61777,38864.0,2021
61778,42708.0,2021
61801,20620.0,2021
61802,32371.0,2021
61810,35000.0,2021
61811,30605.0,2021
61812,44063.0,2021
61813,32857.0,2021
61814,37083.0,2021
61815,37625.0,2021
61816,38365.0,2021
61817,30000.0,2021
61818,35319.0,2021
61820,15462.0,2021
61821,34952.0,2021
61822,48896.0,2021
61830,35417.0,2021
61831,43214.0,2021
61832,27057.0,2021
61833,28694.0,2021
61834,33992.0,2021
61839,32159.0,2021
61840,,2021
61841,31417.0,2021
61842,33529.0,2021
61843,43333.0,2021
61844,31845.0,2021
61845,62250.0,2021
61846,29255.0,2021
61847,40823.0,2021
61848,24196.0,2021
61849,41385.0,2021
61850,22304.0,2021
61851,38500.0,2021
61852,62750.0,2021
61853,47267.0,2021
61854,39766.0,2021
61855,,2021
61856,41934.0,2021
61857,,2021
61858,35533.0,2021
61859,39844.0,2021
61862,51683.0,2021
61863,43438.0,2021
61864,42578.0,2021
61865,38036.0,2021
61866,28447.0,2021
61870,37688.0,2021
61871,43929.0,2021
61872,43606.0,2021
61873,47917.0,2021
61874,46205.0,2021
61875,47566.0,2021
61876,33304.0,2021
61877,45117.0,2021
61878,41964.0,2021
61880,38433.0,2021
61882,39539.0,2021
61883,31422.0,2021
61884,43600.0,2021
61910,28206.0,2021
61911,31030.0,2021
61912,31607.0,2021
61913,30740.0,2021
61914,33025.0,2021
61917,27049.0,2021
61919,31080.0,2021
61920,21596.0,2021
61924,34221.0,2021
61925,41437.0,2021
61928,37188.0,2021
61929,34688.0,2021
61930,36510.0,2021
61931,35526.0,2021
61932,31023.0,2021
61933,31544.0,2021
61936,44088.0,2021
61937,31192.0,2021
61938,28689.0,2021
61940,24219.0,2021
61941,27524.0,2021
61942,30119.0,2021
61943,31570.0,2021
61944,28677.0,2021
61949,40139.0,2021
61951,36272.0,2021
61953,34112.0,2021
61955,37697.0,2021
61956,32386.0,2021
61957,28220.0,2021
62001,37670.0,2021
62002,29778.0,2021
62006,31827.0,2021
62009,22795.0,2021
62010,36610.0,2021
62011,14861.0,2021
62012,36324.0,2021
62013,35625.0,2021
62014,35747.0,2021
62015,26435.0,2021
62016,27623.0,2021
62017,28536.0,2021
62018,21534.0,2021
62019,20347.0,2021
62021,47159.0,2021
62022,37639.0,2021
62023,25833.0,2021
62024,33631.0,2021
62025,43369.0,2021
62026,4665.0,2021
62027,25250.0,2021
62028,7179.0,2021
62030,17829.0,2021
62031,34167.0,2021
62032,27024.0,2021
62033,29904.0,2021
62034,45452.0,2021
62035,38086.0,2021
62036,20647.0,2021
62037,33790.0,2021
62040,29717.0,2021
62044,34537.0,2021
62045,28003.0,2021
62046,42903.0,2021
62047,24844.0,2021
62048,30352.0,2021
62049,28995.0,2021
62050,26025.0,2021
62051,20074.0,2021
62052,34460.0,2021
62053,21912.0,2021
62054,17386.0,2021
62056,28323.0,2021
62058,36486.0,2021
62059,40074.0,2021
62060,20359.0,2021
62061,37898.0,2021
62062,43705.0,2021
62063,42716.0,2021
62067,39966.0,2021
62069,25711.0,2021
62074,35096.0,2021
62075,38238.0,2021
62076,29167.0,2021
62077,31944.0,2021
62078,25481.0,2021
62079,,2021
62080,23530.0,2021
62081,23333.0,2021
62082,31218.0,2021
62083,18629.0,2021
62084,26813.0,2021
62085,28611.0,2021
62086,21988.0,2021
62087,24699.0,2021
62088,32495.0,2021
62089,21042.0,2021
62090,20739.0,2021
62091,41875.0,2021
62092,31123.0,2021
62093,36467.0,2021
62094,30208.0,2021
62095,32670.0,2021
62097,35486.0,2021
62098,27727.0,2021
62201,16402.0,2021
62203,23786.0,2021
62204,21447.0,2021
62205,20604.0,2021
62206,20995.0,2021
62207,18379.0,2021
62208,36609.0,2021
62214,40100.0,2021
62215,44679.0,2021
62216,43636.0,2021
62217,28511.0,2021
62218,45349.0,2021
62219,25650.0,2021
62220,34698.0,2021
62221,36411.0,2021
62223,35926.0,2021
62225,38788.0,2021
62226,35544.0,2021
62230,35938.0,2021
62231,31897.0,2021
62232,30184.0,2021
62233,33636.0,2021
62234,36269.0,2021
62236,52470.0,2021
62237,27083.0,2021
62238,33036.0,2021
62239,30096.0,2021
62240,27785.0,2021
62241,35417.0,2021
62242,29094.0,2021
62243,35689.0,2021
62244,37939.0,2021
62245,43594.0,2021
62246,29158.0,2021
62248,39875.0,2021
